"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Bradley Zimmer","- - -","109","117","2","18","5","3","4.3%","38.5%",".105",".190",".124",".207",".229",".203",".225","26","1.3","-8.4","2.9","-0.2","13","6","5","0","5","45","6","2",".435","1.17","9.1%","49.1%","41.8%","13.0%","8.7%","7.4%","33.8%","69.8%","50.6%","50.6%","76.2%","67.1%","46.7%","16.6%","34.4%","32.6%",".138","87.0","10.5","11.5%","108.3",".268","16221"
"Simon Muzziotti","PHI","9","9","0","0","0","0","0.0%","22.2%",".000",".200",".143",".250",".143",".201",".235","23","-0.1","-0.9","0.5","0.0","1","1","0","0","0","2","1","0",".393","0.50","40.0%","20.0%","40.0%","0.0%","0.0%","0.0%","25.0%","61.5%","39.4%","100.0%","75.0%","84.6%","39.4%","6.1%","16.7%","27.3%",".176","88.1","16.7","0.0%","103.2",".205","19553"
"Miguel Vargas","LAD","18","50","1","4","8","1","4.0%","26.0%",".085",".206",".170",".200",".255",".200",".257","26","0.5","-3.8","-2.9","-0.5","8","6","1","0","2","13","0","0",".455","0.67","14.3%","34.3%","51.4%","11.1%","5.6%","25.0%","31.4%","72.2%","51.0%","72.7%","78.6%","76.7%","48.0%","11.9%","40.0%","32.2%",".205","89.7","25.9","8.6%","106.1",".338","20178"
"Michael Papierski","- - -","39","103","1","7","4","0","9.7%","25.2%",".044",".188",".143",".228",".187",".197",".217","16","-1.1","-11.1","0.0","-0.8","13","11","1","0","10","26","0","0",".415","1.38","23.1%","44.6%","32.3%","38.1%","4.8%","0.0%","33.8%","53.2%","42.8%","71.6%","91.1%","82.9%","46.5%","7.3%","9.0%","31.1%",".171","77.4","12.2","0.0%","101.7",".204","21386"
"Ryan Aguilar","LAA","7","26","0","2","2","0","7.7%","53.8%",".045",".333",".136",".231",".182",".197",".204","20","-0.8","-3.2","0.3","-0.2","3","2","1","0","2","14","1","0",".413","0.50","33.3%","22.2%","44.4%","0.0%","0.0%","0.0%","43.5%","76.9%","56.4%","29.6%","73.3%","52.6%","38.6%","26.7%","33.3%","38.6%",".131","93.3","10.5","0.0%","105.9",".202","19967"
"Ford Proctor","SFG","7","22","1","3","6","0","9.1%","13.6%",".167",".063",".111",".182",".278",".197",".296","24","0.4","-1.6","0.5","0.0","2","1","0","0","2","3","0","0",".460","12.00","23.5%","70.6%","5.9%","0.0%","100.0%","0.0%","26.2%","64.1%","44.4%","54.5%","88.0%","77.8%","48.1%","9.9%","29.4%","30.9%",".220","89.4","-10.5","5.9%","104.2",".302","21634"
"Esteury Ruiz","- - -","17","36","0","3","2","1","2.8%","19.4%",".086",".214",".171",".194",".257",".197",".216","25","-0.5","-3.7","-0.6","-0.3","6","4","1","1","1","7","0","2",".452","1.44","18.5%","48.1%","33.3%","22.2%","0.0%","0.0%","42.3%","64.5%","52.6%","76.7%","77.5%","77.1%","46.6%","12.0%","10.7%","27.8%",".205","73.0","19.2","3.6%","100.2",".255","21780"
"Bryan Lavastida","CLE","6","15","0","0","0","0","20.0%","26.7%",".000",".125",".083",".267",".083",".197",".221","22","-0.1","-1.4","0.1","-0.1","1","1","0","0","3","4","0","0",".350","1.67","0.0%","62.5%","37.5%","0.0%","0.0%","0.0%","17.6%","52.2%","31.6%","50.0%","83.3%","72.2%","40.4%","8.8%","37.5%","35.1%",".112","87.6","6.2","0.0%","101.1",".125","24765"
"Miles Mastrobuoni","TBR","8","17","0","1","0","1","5.9%","35.3%",".000",".300",".188",".235",".188",".196",".186","27","0.5","-0.9","-1.2","-0.2","3","3","0","0","1","6","0","0",".423","3.50","10.0%","70.0%","20.0%","0.0%","0.0%","0.0%","18.8%","55.6%","38.2%","16.7%","95.0%","76.9%","52.9%","8.8%","10.0%","35.3%",".160","86.3","-2.2","0.0%","104.2",".195","20017"
"Dom Nunez","COL","14","41","0","3","2","0","14.6%","24.4%",".030",".160",".121",".244",".152",".196",".245","7","0.3","-4.2","-0.9","-0.4","4","3","1","0","6","10","0","0",".395","0.50","16.0%","28.0%","56.0%","7.1%","0.0%","0.0%","19.4%","62.7%","37.6%","70.0%","85.1%","80.6%","42.1%","7.3%","32.0%","27.5%",".156","85.3","15.8","4.0%","103.7",".243","15055"
"Anthony Bemboom","BAL","22","59","1","4","1","0","10.2%","28.8%",".096",".147",".115",".207",".212",".196",".246","22","0.0","-5.2","0.4","-0.3","6","3","2","0","6","17","0","0",".418","1.38","8.8%","52.9%","38.2%","7.7%","7.7%","0.0%","24.0%","66.1%","43.9%","64.5%","82.9%","77.6%","47.1%","9.8%","36.1%","27.9%",".182","90.1","7.0","5.6%","106.3",".266","13854"
"Magneuris Sierra","LAA","45","96","0","7","5","6","4.2%","26.0%",".077",".227",".165",".200",".242",".195",".212","19","0.0","-8.7","1.8","-0.4","15","11","1","3","4","25","0","1",".442","1.76","20.3%","50.8%","28.8%","11.8%","0.0%","10.0%","41.7%","65.6%","52.3%","63.8%","85.1%","75.7%","44.5%","12.7%","16.4%","28.6%",".197","82.2","7.2","0.0%","107.7",".234","17023"
"Andrew Knapp","- - -","16","46","0","4","4","0","10.9%","26.1%",".026",".179",".128",".239",".154",".195",".254","21","0.5","-3.8","-1.4","-0.4","5","4","1","0","5","12","1","0",".393","1.33","22.2%","44.4%","33.3%","44.4%","0.0%","0.0%","34.9%","76.1%","50.6%","57.9%","88.2%","75.3%","38.1%","12.5%","25.0%","22.7%",".185","86.3","17.2","0.0%","104.4",".247","14942"
"Austin Romine","- - -","51","136","3","10","9","0","2.9%","33.8%",".093",".213",".155",".187",".248",".193",".195","15","-0.5","-13.9","-1.2","-1.1","20","14","3","0","4","46","1","0",".435","1.73","14.5%","54.2%","31.3%","11.5%","11.5%","2.2%","39.5%","72.8%","53.5%","54.2%","77.8%","67.8%","42.1%","17.2%","32.9%","31.0%",".159","87.2","9.5","4.7%","109.7",".248","5491"
"Matthew Batten","SDP","15","22","0","0","1","0","9.1%","27.3%",".053",".154",".105",".227",".158",".193",".262","23","0.0","-2.0","1.2","0.0","2","1","1","0","2","6","1","0",".385","2.67","15.4%","61.5%","23.1%","0.0%","0.0%","0.0%","27.8%","62.2%","41.8%","73.3%","73.9%","73.7%","40.7%","11.0%","30.8%","27.5%",".193","86.3","3.4","0.0%","105.0",".251","20157"
"Elier Hernandez","TEX","14","35","0","4","3","0","2.9%","42.9%",".061",".316",".182",".200",".242",".193",".183","19","-0.4","-3.6","0.9","-0.2","6","4","2","0","1","15","0","0",".442","0.30","31.6%","15.8%","52.6%","0.0%","0.0%","0.0%","47.5%","66.7%","55.5%","52.6%","71.1%","61.8%","41.6%","21.2%","15.8%","36.5%",".168","84.0","30.7","5.3%","98.6",".227","13750"
"Korey Lee","HOU","12","26","0","1","4","0","3.8%","34.6%",".080",".250",".160",".192",".240",".192",".120","19","-0.1","-2.5","-1.5","-0.3","4","2","2","0","1","9","0","0",".432","1.29","0.0%","56.3%","43.8%","0.0%","0.0%","11.1%","45.1%","73.5%","59.0%","56.5%","86.1%","74.6%","49.0%","15.0%","25.0%","28.0%",".105","83.6","10.5","0.0%","101.1",".126","25543"
"Chris Okey","CIN","7","13","0","3","0","0","0.0%","38.5%",".000",".286",".167",".231",".167",".191",".200","11","-0.1","-1.5","-1.0","-0.2","2","2","0","0","0","5","1","0",".397","2.00","14.3%","57.1%","28.6%","0.0%","0.0%","0.0%","42.9%","52.6%","46.8%","58.3%","100.0%","77.3%","40.4%","10.6%","14.3%","34.0%",".165","86.2","15.9","0.0%","102.2",".185","19245"
"Mark Contreras","MIN","28","61","3","9","6","1","1.6%","34.4%",".172",".114",".121",".148",".293",".189",".304","18","0.6","-5.1","1.9","-0.1","7","3","1","0","1","21","1","0",".441","1.06","13.2%","44.7%","42.1%","18.8%","18.8%","5.9%","43.5%","82.9%","62.3%","58.0%","77.0%","70.1%","47.7%","18.6%","57.9%","28.2%",".204","94.9","13.9","31.6%","109.5",".424","20122"
"Alex Dickerson","ATL","13","36","1","3","2","0","8.3%","25.0%",".091",".130",".121",".194",".212",".189",".297","14","-0.6","-4.2","-1.1","-0.4","4","3","0","0","3","9","0","0",".407","0.82","16.7%","37.5%","45.8%","18.2%","9.1%","0.0%","29.5%","61.9%","43.0%","57.7%","84.6%","73.8%","41.7%","11.3%","41.7%","27.8%",".221","90.1","18.2","8.3%","109.3",".395","12649"
"Manny Pina","ATL","5","17","0","1","2","0","5.9%","5.9%",".000",".143",".143",".235",".143",".187",".298","13","0.0","-1.7","0.1","-0.1","2","2","0","0","1","1","1","0",".378","1.33","0.0%","57.1%","42.9%","0.0%","0.0%","0.0%","29.3%","70.8%","44.6%","75.0%","94.1%","86.2%","36.9%","6.2%","21.4%","21.5%",".192","81.9","9.0","7.1%","104.1",".405","2829"
"Tres Barrera","WSN","19","53","0","2","4","0","3.8%","30.2%",".020",".265",".180",".212",".200",".187",".187","13","-0.4","-5.8","0.3","-0.4","9","8","1","0","2","16","0","0",".412","0.71","14.7%","35.3%","50.0%","17.6%","0.0%","0.0%","41.2%","71.3%","53.6%","63.8%","91.2%","78.8%","41.2%","11.3%","14.3%","29.4%",".167","81.8","21.4","0.0%","102.9",".214","19977"
"Brent Rooker","- - -","16","36","0","1","2","0","8.3%","30.6%",".031",".190",".125",".222",".156",".186",".264","15","-0.3","-3.9","-0.7","-0.4","4","3","1","0","3","11","1","0",".378","1.43","19.0%","47.6%","33.3%","0.0%","0.0%","0.0%","34.2%","71.4%","50.7%","51.9%","80.0%","69.4%","44.4%","15.5%","42.9%","28.9%",".183","87.8","13.5","4.8%","108.4",".306","19627"
"Jeter Downs","BOS","14","41","1","4","4","0","2.4%","51.2%",".103",".278",".154",".171",".256",".184",".153","7","0.5","-3.8","-0.5","-0.3","6","4","1","0","1","21","0","0",".427","0.78","15.8%","36.8%","47.4%","0.0%","11.1%","14.3%","44.0%","70.3%","55.2%","43.2%","73.1%","59.4%","42.5%","22.4%","21.1%","37.4%",".137","82.9","19.0","0.0%","103.6",".181","22202"
"Jermaine Palacios","MIN","30","77","2","8","6","0","5.2%","35.1%",".086",".186",".143",".184",".229",".184",".237","14","0.1","-7.4","-3.4","-0.9","10","8","0","0","4","27","0","0",".413","1.44","13.3%","51.1%","35.6%","0.0%","12.5%","8.7%","43.0%","78.5%","58.3%","52.7%","79.4%","68.2%","43.0%","18.5%","39.1%","29.7%",".191","87.5","4.5","6.5%","107.6",".313","18371"
"Jason Castro","HOU","34","88","1","6","3","1","9.1%","45.5%",".064",".211",".115",".205",".179",".183",".239","13","0.3","-8.3","-0.5","-0.6","9","6","2","0","8","40","1","0",".384","1.31","23.1%","43.6%","33.3%","0.0%","7.7%","0.0%","28.8%","72.0%","48.0%","49.2%","70.3%","63.3%","44.4%","17.6%","35.9%","34.1%",".161","88.6","10.0","5.1%","108.7",".280","8722"
"Jose Barrero","CIN","48","174","2","13","10","4","5.2%","43.7%",".055",".264",".152",".195",".206",".183",".180","5","0.9","-18.3","0.9","-1.2","25","20","3","0","9","76","0","1",".401","0.92","17.0%","39.8%","43.2%","10.5%","5.3%","5.7%","43.5%","76.5%","56.7%","42.9%","82.2%","64.2%","40.1%","20.3%","34.8%","33.1%",".140","87.5","17.7","2.2%","108.6",".211","23378"
"David MacKinnon","- - -","22","57","0","2","6","0","10.5%","29.8%",".000",".206",".140",".228",".140",".181",".259","11","0.1","-5.6","-1.5","-0.6","7","7","0","0","6","17","0","0",".368","1.64","14.7%","52.9%","32.4%","9.1%","0.0%","5.6%","30.6%","62.0%","44.0%","65.9%","83.6%","76.6%","42.9%","10.3%","20.6%","31.7%",".208","85.0","8.2","2.9%","107.0",".280","19625"
"Miguel Sano","MIN","20","71","1","1","3","1","12.7%","35.2%",".050",".114",".083",".211",".133",".176",".302","9","-0.8","-8.0","-2.8","-0.9","5","4","0","0","9","25","1","0",".345","0.27","22.2%","16.7%","61.1%","13.6%","4.5%","0.0%","24.4%","64.0%","39.6%","40.8%","81.3%","65.9%","38.3%","13.5%","52.8%","31.3%",".167","93.9","30.0","13.9%","108.0",".336","12164"
"Sebastian Rivero","KCR","17","29","0","2","1","0","6.9%","34.5%",".000",".250",".154",".214",".154",".175",".221","4","0.3","-2.9","-0.1","-0.2","4","4","0","0","2","10","0","0",".368","1.00","12.5%","43.8%","43.8%","14.3%","0.0%","14.3%","33.3%","72.7%","49.1%","54.5%","75.0%","66.7%","40.0%","16.4%","35.3%","32.7%",".163","87.2","12.7","5.9%","104.5",".263","21735"
"Chuckie Robinson","CIN","25","60","2","3","5","0","0.0%","28.3%",".136",".150",".136",".136",".271",".173",".260","-1","-1.1","-8.2","1.1","-0.5","8","4","2","0","0","17","0","0",".407","3.11","11.9%","66.7%","21.4%","0.0%","22.2%","0.0%","48.3%","75.0%","59.8%","67.9%","83.3%","76.2%","43.1%","14.1%","30.2%","26.8%",".227","86.2","0.5","9.3%","108.3",".375","19824"
"Donny Sands","PHI","3","4","0","0","0","0","25.0%","25.0%",".000",".000",".000",".250",".000",".172",".275","4","-0.4","-0.9","-0.1","-0.1","0","0","0","0","1","1","0","0",".250","2.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","15.4%","75.0%","29.4%","100.0%","100.0%","100.0%","23.5%","0.0%","0.0%","17.6%",".152","90.8","-12.0","0.0%","95.0",".169","18603"
"Cole Tucker","PIT","18","63","0","3","2","1","0.0%","39.7%",".048",".289",".175",".175",".222",".172",".198","4","0.6","-6.4","-3.2","-0.8","11","9","1","1","0","25","0","0",".397","1.80","26.3%","47.4%","26.3%","0.0%","0.0%","0.0%","30.2%","67.2%","46.0%","56.3%","83.8%","73.4%","42.8%","12.2%","23.7%","32.4%",".183","82.4","4.8","7.9%","106.5",".275","17326"
"Robinson Cano","- - -","33","104","1","5","4","0","3.8%","24.0%",".040",".189",".150",".183",".190",".169",".237","6","-1.8","-13.1","-3.6","-1.4","15","13","1","0","4","25","0","0",".373","1.86","18.9%","52.7%","28.4%","14.3%","4.8%","7.7%","44.5%","75.2%","56.8%","63.7%","89.6%","77.4%","40.1%","12.8%","41.3%","24.1%",".209","88.2","5.8","4.0%","112.0",".299","3269"
"Yolmer Sanchez","- - -","17","44","0","1","2","0","11.4%","29.5%",".000",".167",".108",".214",".108",".166",".204","-5","-0.9","-6.1","1.0","-0.4","4","4","0","0","5","13","0","2",".322","1.22","16.7%","45.8%","37.5%","0.0%","0.0%","18.2%","31.0%","65.2%","43.8%","69.4%","84.4%","77.8%","37.3%","9.7%","15.4%","28.6%",".135","84.4","14.0","0.0%","98.8",".179","11602"
"Rylan Bannon","- - -","5","15","0","0","0","0","0.0%","33.3%",".000",".222",".143",".200",".143",".166",".174","0","0.1","-1.6","-0.8","-0.2","2","2","0","0","0","5","1","0",".343","1.67","11.1%","55.6%","33.3%","0.0%","0.0%","20.0%","27.6%","71.4%","49.1%","25.0%","85.0%","67.9%","49.1%","15.8%","44.4%","31.6%",".127","88.7","0.9","0.0%","102.0",".181","19768"
"Adalberto Mondesi","KCR","15","54","0","3","3","5","7.4%","37.0%",".000",".233",".140",".204",".140",".166",".211","-3","1.0","-5.3","3.9","0.0","7","7","0","0","4","20","0","0",".344","1.44","12.0%","52.0%","36.0%","11.1%","0.0%","7.7%","32.8%","72.0%","49.8%","32.5%","73.1%","57.9%","43.3%","20.9%","26.7%","33.5%",".166","88.0","7.8","3.3%","105.7",".231","13769"
"Phil Gosselin","- - -","34","77","0","6","2","0","2.6%","31.2%",".027",".220",".149",".182",".176",".163",".207","-4","-1.6","-10.6","1.2","-0.7","11","10","0","1","2","24","1","0",".357","0.96","10.0%","44.0%","46.0%","4.3%","0.0%","4.5%","36.5%","61.2%","46.1%","65.2%","86.5%","76.2%","39.0%","11.0%","36.0%","31.0%",".177","86.4","15.0","2.0%","102.5",".254","10953"
"Lenyn Sosa","CHW","11","36","1","3","1","0","2.8%","33.3%",".114",".136",".114",".139",".229",".161",".243","-4","-0.1","-4.3","-0.1","-0.3","4","2","1","0","1","12","0","0",".367","1.63","8.7%","56.5%","34.8%","12.5%","12.5%","7.7%","56.0%","66.7%","60.7%","66.7%","82.5%","74.4%","44.4%","15.4%","26.1%","31.6%",".193","86.6","5.7","8.7%","106.1",".346","22896"
"Matt Beaty","SDP","20","47","0","6","1","0","4.3%","17.0%",".070",".114",".093",".170",".163",".158",".243","-1","-0.3","-5.8","-2.6","-0.7","4","2","1","1","2","8","2","0",".333","1.14","14.3%","45.7%","40.0%","21.4%","0.0%","0.0%","26.2%","62.2%","41.2%","70.4%","95.7%","86.3%","41.8%","5.6%","31.4%","26.6%",".199","83.6","10.5","0.0%","105.4",".257","17710"
"Jonathan Arauz","- - -","15","41","1","3","5","0","2.4%","29.3%",".079",".154",".132",".150",".211",".157",".282","-3","0.2","-4.9","0.4","-0.3","5","4","0","0","1","12","0","0",".361","1.11","29.6%","37.0%","33.3%","33.3%","11.1%","10.0%","29.8%","60.5%","44.4%","56.0%","84.8%","74.6%","47.5%","11.3%","35.7%","35.6%",".255","87.4","12.1","7.1%","107.3",".385","20275"
"Max Schrock","CIN","13","27","0","1","1","0","3.7%","22.2%",".000",".200",".154",".185",".154",".156",".203","-13","0.1","-3.5","0.1","-0.3","4","4","0","0","1","6","0","0",".339","1.33","30.0%","40.0%","30.0%","33.3%","0.0%","0.0%","53.8%","71.4%","60.9%","71.4%","88.0%","79.2%","40.2%","12.6%","25.0%","25.3%",".189","82.8","19.4","0.0%","102.0",".237","17750"
"Estevan Florial","NYY","17","35","0","4","1","2","8.6%","37.1%",".000",".167",".097",".200",".097",".155",".235","-7","0.9","-3.3","-1.4","-0.4","3","3","0","0","3","13","1","0",".297","1.33","17.6%","47.1%","35.3%","16.7%","0.0%","12.5%","28.6%","74.6%","49.3%","31.8%","68.1%","56.5%","45.0%","21.4%","27.8%","35.7%",".149","85.6","14.3","5.6%","107.6",".256","19151"
"Kevin Pillar","LAD","4","13","0","1","0","0","7.7%","30.8%",".083",".125",".083",".154",".167",".150",".272","-8","-0.3","-1.9","1.2","0.0","1","0","1","0","1","4","0","0",".321","1.33","12.5%","50.0%","37.5%","0.0%","0.0%","0.0%","39.3%","70.6%","51.1%","45.5%","83.3%","65.2%","37.8%","17.8%","25.0%","33.3%",".192","88.2","10.7","12.5%","107.9",".364","12434"
"Ivan Herrera","STL","11","22","0","0","1","0","9.1%","36.4%",".000",".182",".111",".190",".111",".150",".164","-7","0.0","-2.7","0.6","-0.1","2","2","0","0","2","8","0","0",".302","1.50","9.1%","54.5%","36.4%","25.0%","0.0%","0.0%","26.0%","54.2%","39.8%","61.5%","84.6%","76.9%","49.0%","9.2%","16.7%","33.7%",".113","85.2","8.1","0.0%","104.6",".140","20599"
"Taylor Motter","CIN","2","6","0","0","0","0","0.0%","50.0%",".000",".333",".167",".167",".167",".147",".184","-19","0.0","-0.8","-1.6","-0.2","1","1","0","0","0","3","0","0",".333","1.00","33.3%","33.3%","33.3%","0.0%","0.0%","0.0%","50.0%","54.5%","52.0%","57.1%","83.3%","69.2%","44.0%","16.0%","33.3%","32.0%",".203","85.7","26.7","0.0%","107.9",".212","12399"
"Mike Siani","CIN","9","24","0","1","0","0","0.0%","29.2%",".000",".235",".167",".167",".167",".147",".160","-19","-0.2","-3.5","-0.5","-0.3","4","4","0","0","0","7","0","1",".333","0.50","25.0%","25.0%","50.0%","50.0%","0.0%","0.0%","26.8%","69.0%","44.9%","66.7%","86.2%","79.5%","42.9%","9.2%","23.5%","27.6%",".163","81.0","30.7","0.0%","103.4",".206","22557"
"Niko Goodrum","HOU","15","45","0","2","1","1","4.4%","51.1%",".047",".250",".116",".156",".163",".146",".205","-14","0.8","-5.0","0.7","-0.3","5","3","2","0","2","23","0","0",".318","1.67","20.0%","50.0%","30.0%","0.0%","0.0%","0.0%","40.2%","72.0%","52.9%","40.8%","74.6%","59.3%","40.2%","21.6%","35.0%","34.3%",".173","81.9","7.7","5.0%","102.4",".247","12092"
"Billy McKinney","OAK","23","57","1","3","4","0","7.0%","28.1%",".077",".111",".096",".158",".173",".144",".203","-10","-2.1","-9.2","1.4","-0.6","5","3","1","0","4","16","0","0",".331","0.88","16.7%","38.9%","44.4%","12.5%","6.3%","0.0%","26.4%","60.3%","41.8%","51.4%","85.7%","73.8%","45.3%","10.9%","21.6%","32.8%",".158","83.8","17.4","5.4%","106.5",".249","15654"
"Austin Allen","OAK","5","16","0","1","0","0","6.3%","56.3%",".000",".200",".071",".188",".071",".143",".153","-11","-0.2","-2.2","1.2","0.0","1","1","0","0","1","9","1","0",".259","0.67","0.0%","40.0%","60.0%","0.0%","0.0%","0.0%","38.1%","68.0%","49.3%","18.8%","82.4%","51.5%","37.3%","23.9%","60.0%","41.8%",".067","92.7","25.0","0.0%","100.7",".108","18083"
"Heliot Ramos","SFG","9","22","0","4","0","0","9.1%","27.3%",".000",".143",".100",".182",".100",".143",".290","-13","0.1","-2.8","-2.5","-0.5","2","2","0","0","2","6","0","0",".282","2.25","7.1%","64.3%","28.6%","0.0%","0.0%","11.1%","35.4%","82.8%","53.2%","47.1%","70.8%","61.0%","37.7%","20.8%","42.9%","36.4%",".211","87.4","1.7","7.1%","107.4",".366","22515"
"Steven Souza Jr.","SEA","6","19","0","0","1","0","0.0%","42.1%",".000",".273",".158",".158",".158",".140",".169","-14","-0.3","-2.7","0.2","-0.2","3","3","0","0","0","8","0","0",".316","0.80","18.2%","36.4%","45.5%","20.0%","0.0%","0.0%","37.8%","72.2%","54.8%","42.9%","80.8%","67.5%","49.3%","17.8%","18.2%","31.5%",".181","83.3","23.6","0.0%","97.1",".203","5667"
"Eddy Alvarez","LAD","14","27","0","1","3","1","0.0%","33.3%",".000",".235",".160",".154",".160",".136",".179","-18","-0.1","-3.8","-1.8","-0.5","4","4","0","0","0","9","0","0",".314","1.80","17.6%","52.9%","29.4%","0.0%","0.0%","0.0%","41.8%","72.7%","55.6%","87.0%","75.0%","80.0%","44.4%","11.1%","27.8%","28.3%",".191","88.0","10.3","0.0%","101.4",".220","16959"
"Kevin Padlo","- - -","13","34","0","0","3","0","2.9%","29.4%",".030",".174",".121",".147",".152",".135",".177","-13","-0.3","-5.0","-1.8","-0.6","4","3","1","0","1","10","0","0",".299","0.91","8.7%","43.5%","47.8%","18.2%","0.0%","0.0%","39.5%","72.5%","52.3%","56.3%","81.1%","69.6%","38.6%","15.9%","43.5%","29.5%",".163","90.8","16.4","0.0%","111.4",".210","16593"
"Jose Rojas","LAA","22","57","0","1","1","0","0.0%","33.3%",".036",".189",".125",".140",".161",".134",".182","-24","-0.3","-8.3","0.9","-0.6","7","5","2","0","0","19","1","0",".301","0.67","18.9%","32.4%","48.6%","33.3%","0.0%","0.0%","42.6%","73.6%","57.0%","67.3%","80.8%","75.4%","46.5%","14.0%","32.4%","29.4%",".167","84.8","27.9","2.7%","107.0",".231","19331"
"Bryce Johnson","SFG","11","19","0","1","2","0","5.3%","36.8%",".000",".182",".111",".158",".111",".129",".181","-23","0.2","-2.5","1.0","-0.1","2","2","0","0","1","7","0","0",".269","1.33","36.4%","36.4%","27.3%","0.0%","0.0%","0.0%","41.2%","60.9%","49.1%","64.3%","78.6%","71.4%","40.4%","14.0%","18.2%","35.1%",".163","82.6","13.5","0.0%","96.3",".187","20002"
"Terrance Gore","NYM","10","8","0","1","0","3","0.0%","37.5%",".000",".250",".143",".143",".143",".126",".128","-20","0.7","-0.4","0.5","0.0","1","1","0","0","0","3","0","0",".286","0.50","25.0%","25.0%","50.0%","50.0%","0.0%","0.0%","12.5%","71.4%","40.0%","50.0%","80.0%","75.0%","46.7%","10.0%","0.0%","33.3%",".136","82.4","27.3","0.0%","86.4",".158","13658"
"Yonny Hernandez","ARI","12","28","0","2","0","2","7.1%","14.3%",".000",".100",".083",".154",".083",".121",".202","-32","0.8","-3.5","-0.2","-0.3","2","2","0","0","2","4","0","0",".237","14.00","21.1%","73.7%","5.3%","0.0%","0.0%","21.4%","26.8%","59.0%","43.6%","93.3%","86.1%","88.2%","52.1%","5.1%","13.6%","27.4%",".170","82.3","-12.5","0.0%","99.3",".201","19432"
"Israel Pineda","WSN","4","14","0","1","0","0","7.1%","50.0%",".000",".167",".077",".143",".077",".112",".131","-37","0.0","-2.2","0.2","-0.2","1","1","0","0","1","7","0","0",".220","1.50","16.7%","50.0%","33.3%","0.0%","0.0%","0.0%","52.9%","69.2%","62.8%","33.3%","83.3%","66.7%","60.5%","20.9%","16.7%","34.9%",".091","88.9","7.2","0.0%","98.9",".112","22906"
"Ender Inciarte","NYM","11","8","0","1","0","0","0.0%","0.0%",".000",".125",".125",".125",".125",".110",".201","-31","0.0","-1.2","0.2","-0.1","1","1","0","0","0","0","0","0",".250","6.00","12.5%","75.0%","12.5%","0.0%","0.0%","16.7%","30.8%","66.7%","51.6%","75.0%","100.0%","93.8%","58.1%","3.2%","12.5%","22.6%",".202","74.0","-15.4","0.0%","96.4",".263","4922"
"Zack Short","DET","6","13","0","2","2","1","15.4%","38.5%",".000",".000",".000",".154",".000",".106",".232","-41","0.8","-1.3","0.1","-0.1","0","0","0","0","2","5","0","0",".154","0.00","0.0%","0.0%","100.0%","16.7%","0.0%","0.0%","18.8%","70.0%","38.5%","33.3%","64.3%","55.0%","38.5%","17.3%","50.0%","40.4%",".112","91.8","39.8","33.3%","105.3",".269","19562"
"Bobby Bradley","CLE","8","17","0","1","0","0","0.0%","52.9%",".000",".250",".118",".118",".118",".104",".144","-44","0.0","-2.8","-1.3","-0.4","2","2","0","0","0","9","0","0",".235","2.50","12.5%","62.5%","25.0%","0.0%","0.0%","0.0%","34.4%","75.0%","54.7%","36.4%","58.3%","51.4%","50.0%","26.6%","50.0%","42.2%",".147","87.5","2.7","0.0%","105.0",".185","17278"
"Billy Hamilton","- - -","37","23","0","13","0","10","8.7%","52.2%",".000",".125",".050",".136",".050",".103",".196","-41","3.0","-0.7","-1.0","-0.1","1","1","0","0","2","12","0","1",".186","0.25","16.7%","16.7%","66.7%","25.0%","0.0%","0.0%","39.2%","77.8%","55.2%","55.0%","46.4%","50.0%","41.4%","27.6%","11.1%","37.9%",".154","78.4","28.3","0.0%","105.7",".174","10199"
"Jose Godoy","- - -","10","22","0","3","1","0","9.1%","40.9%",".000",".091",".050",".136",".050",".103",".158","-42","0.2","-3.4","0.8","-0.2","1","1","0","0","2","9","0","0",".186","2.50","30.0%","50.0%","20.0%","0.0%","0.0%","0.0%","49.1%","80.6%","60.5%","55.6%","76.0%","65.4%","36.0%","20.7%","18.2%","28.7%",".110","78.0","-3.0","0.0%","106.0",".129","15808"
"Travis Swaggerty","PIT","5","9","0","0","0","0","0.0%","44.4%",".000",".200",".111",".111",".111",".098",".056","-46","0.0","-1.5","-0.7","-0.2","1","1","0","0","0","4","0","0",".222","1.50","0.0%","60.0%","40.0%","0.0%","0.0%","33.3%","30.0%","72.2%","50.0%","16.7%","84.6%","63.2%","47.4%","18.4%","60.0%","31.6%",".058","92.1","11.7","0.0%","102.4",".070","24491"
"Lucius Fox","WSN","10","28","0","2","2","1","3.6%","32.1%",".000",".125",".080",".115",".080",".094",".182","-50","0.3","-4.6","-2.0","-0.6","2","2","0","0","1","9","0","0",".195","4.00","6.3%","75.0%","18.8%","0.0%","0.0%","0.0%","36.1%","68.8%","50.5%","50.0%","87.9%","72.7%","44.0%","13.8%","33.3%","30.3%",".156","81.8","-3.5","5.6%","103.6",".211","18899"
